1:A1,1:A2,22:A1,22:A2,43:A1,43:A2,64:A1,64:A2,85:A1,85:A2,106:A1,106:A2,127:A1,127:A2,148:A1,148:A2,169:A1,169:A2,190:A1,190:A2,211:A1,211:A2,232:A1,232:A2,253:A1,253:A2,274:A1,274:A2,295:A1,295:A2,316:A1,316:A2,337:A1,337:A2,358:A1,358:A2,379:A1,379:A2,400:A1,400:A2,421:A1,421:A2
3.2895802e-09,-1.4268584e-08,1.9963287e-09,-1.42862335e-08,6.389967e-10,-1.4321179e-08,-7.851614e-10,-1.4327776e-08,-2.2979962e-09,-1.4269841e-08,-3.8366523e-09,-1.4095575e-08,-5.3975304e-09,-1.37803005e-08,-6.8418187e-09,-1.330943e-08,-8.249684e-09,-1.2656107e-08,-9.152233e-09,-1.178906e-08,-9.41671e-09,-8.370626e-09,-9.349892e-09,-4.155867e-09,-7.295391e-09,1.8526045e-10,-4.0906296e-09,4.0600137e-09,-1.5932575e-10,7.454241e-09,4.046011e-09,1.0500633e-08,8.606341e-09,1.3391816e-08,1.36366545e-08,1.6065165e-08,1.9437241e-08,1.8384078e-08,2.5731408e-08,2.0023714e-08,3.288521e-08,2.0821911e-08
4.9780744e-09,-1.4942703e-08,3.1302767e-09,-1.4900064e-08,1.2946147e-09,-1.4795142e-08,-5.519754e-10,-1.4631318e-08,-2.392123e-09,-1.4382699e-08,-4.199717e-09,-1.4057529e-08,-5.9568785e-09,-1.3633101e-08,-7.591214e-09,-1.31293785e-08,-9.1561585e-09,-1.2507707e-08,-1.0278959e-08,-1.1743236e-08,-1.0389166e-08,-8.923991e-09,-1.0466191e-08,-6.1100147e-09,-9.1813845e-09,-3.06523e-09,-6.727959e-09,-2.3785834e-10,-2.8386449e-09,2.1432425e-09,2.2127233e-09,3.895857e-09,7.9714715e-09,4.5139243e-09,1.3654671e-08,4.3488866e-09,1.8578012e-08,3.416426e-09,2.2480991e-08,2.5944902e-09,2.5682281e-08,2.264833e-09
3.5660508e-09,-1.2718738e-08,1.8675883e-09,-1.2643273e-08,2.2441526e-10,-1.2453113e-08,-1.3431535e-09,-1.2179855e-08,-2.8303448e-09,-1.1850957e-08,-4.2141597e-09,-1.1483477e-08,-5.524658e-09,-1.1095232e-08,-6.7120967e-09,-1.068986e-08,-7.862299e-09,-1.0233344e-08,-8.572879e-09,-9.667587e-09,-8.096128e-09,-7.898402e-09,-7.521634e-09,-6.6121357e-09,-6.388964e-09,-5.2485194e-09,-4.3762096e-09,-3.9653827e-09,-1.0825397e-09,-3.1023994e-09,3.1649963e-09,-3.172737e-09,7.646866e-09,-4.4030255e-09,1.1324789e-08,-6.6461654e-09,1.3412485e-08,-9.198249e-09,1.4000432e-08,-1.1146366e-08,1.3336744e-08,-1.2031628e-08
-1.4629772e-09,-5.916865e-09,-1.9628839e-09,-5.912349e-09,-2.4623135e-09,-5.9014633e-09,-2.9448235e-09,-5.877584e-09,-3.4148226e-09,-5.838283e-09,-3.8454493e-09,-5.779566e-09,-4.2550465e-09,-5.6950378e-09,-4.573581e-09,-5.5766836e-09,-4.84968e-09,-5.4204286e-09,-4.8294235e-09,-5.1703357e-09,-3.956875e-09,-4.4003903e-09,-2.2033302e-09,-3.841795e-09,1.7300136e-10,-3.8750483e-09,2.7111657e-09,-4.5037023e-09,4.9429323e-09,-5.72991e-09,6.4380714e-09,-7.571003e-09,6.9092936e-09,-9.524775e-09,6.362284e-09,-1.1625171e-08,4.784432e-09,-1.33018405e-08,2.54968e-09,-1.4481013e-08,-4.7948534e-11,-1.4879834e-08
-5.8281624e-09,1.225455e-09,-5.154936e-09,1.1746545e-09,-4.5329918e-09,1.0831103e-09,-3.947715e-09,9.814506e-10,-3.3844842e-09,8.97595e-10,-2.8158436e-09,8.485891e-10,-2.1999973e-09,8.4681523e-10,-1.4963295e-09,8.9014845e-10,-6.5048267e-10,9.680762e-10,4.1967566e-10,1.0587565e-09,2.2673299e-09,1.1205903e-09,4.826283e-09,5.939001e-10,7.432668e-09,-8.200805e-10,9.159936e-09,-3.0502343e-09,9.244668e-09,-5.7184155e-09,7.487895e-09,-8.146312e-09,4.204684e-09,-9.938289e-09,1.3585023e-10,-1.0780283e-08,-3.9521693e-09,-1.0944598e-08,-7.740137e-09,-1.08633795e-08,-1.119536e-08,-1.0722443e-08
-6.4445413e-09,6.0812164e-09,-5.41246e-09,6.1001577e-09,-4.363423e-09,6.1558123e-09,-3.2790222e-09,6.274004e-09,-2.1019488e-09,6.434317e-09,-8.2233786e-10,6.6149117e-09,5.8785127e-10,6.7921797e-09,2.128068e-09,6.9406125e-09,3.825069e-09,7.0570607e-09,5.778851e-09,7.096722e-09,8.525632e-09,6.356815e-09,1.07405125e-08,4.1242676e-09,1.1314997e-08,1.3287572e-09,1.014202e-08,-1.5835686e-09,7.416023e-09,-4.1890162e-09,3.4632706e-09,-6.0729874e-09,-1.1758503e-09,-7.2573134e-09,-6.0001484e-09,-7.521129e-09,-1.0392971e-08,-7.303411e-09,-1.4197113e-08,-6.966275e-09,-1.7780268e-08,-6.888517e-09
-4.6264192e-09,1.1638266e-08,-3.4056857e-09,1.1664073e-08,-2.1362272e-09,1.1744766e-08,-7.767698e-10,1.1842459e-08,6.878968e-10,1.1930097e-08,2.2485085e-09,1.1960969e-08,3.884105e-09,1.1901713e-08,5.5294427e-09,1.1738332e-08,7.1980333e-09,1.144741e-08,8.692733e-09,1.1010038e-08,9.891503e-09,8.843476e-09,1.0249137e-08,5.684022e-09,8.435858e-09,2.3675968e-09,5.026125e-09,-4.3211915e-10,6.9494493e-10,-2.3790563e-09,-3.784737e-09,-3.5823033e-09,-7.83913e-09,-4.085738e-09,-1.1267369e-08,-4.3174753e-09,-1.4068634e-08,-4.347102e-09,-1.639217e-08,-4.4045496e-09,-1.8714e-08,-4.584696e-09
-2.1433737e-09,1.8107626e-08,-4.595702e-10,1.804421e-08,1.219778e-09,1.7833024e-08,2.8574003e-09,1.7478175e-08,4.4248094e-09,1.6950086e-08,5.8321503e-09,1.6275045e-08,7.0856756e-09,1.5439408e-08,8.007321e-09,1.4470119e-08,8.728322e-09,1.3313417e-08,8.310825e-09,1.190354e-08,5.3558007e-09,7.783339e-09,2.734909e-09,4.8057993e-09,-5.2379623e-10,2.2323585e-09,-3.8088177e-09,2.562083e-10,-7.221708e-09,-1.0418444e-09,-1.0214126e-08,-1.7103485e-09,-1.2582904e-08,-1.7898384e-09,-1.40684335e-08,-1.6892692e-09,-1.4891675e-08,-1.4935655e-09,-1.5183154e-08,-1.3834908e-09,-1.525916e-08,-1.3488956e-09
1.2192191e-09,1.9657628e-08,2.871986e-09,1.9533346e-08,4.4820654e-09,1.9178344e-08,5.974762e-09,1.8554427e-08,7.276896e-09,1.7680337e-08,8.245478e-09,1.6584535e-08,8.903465e-09,1.5281957e-08,8.968707e-09,1.3817088e-08,8.663008e-09,1.212208e-08,6.5411627e-09,1.01272315e-08,4.894855e-10,4.949514e-09,-4.5490927e-09,2.5489135e-09,-8.796871e-09,1.1693992e-09,-1.1397895e-08,6.3141853e-10,-1.2959527e-08,3.1513994e-10,-1.3597641e-08,2.2736459e-10,-1.38903875e-08,2.1572898e-10,-1.3755755e-08,5.4319654e-10,-1.3275191e-08,9.464342e-10,-1.2423259e-08,1.3948632e-09,-1.1022764e-08,1.7364729e-09
4.6442117e-09,1.3281396e-08,5.360238e-09,1.32479e-08,6.1012173e-09,1.30887665e-08,6.811586e-09,1.2773865e-08,7.438106e-09,1.2256453e-08,7.847571e-09,1.1559526e-08,8.02331e-09,1.06688605e-08,7.742296e-09,9.625474e-09,7.100512e-09,8.399249e-09,5.1170685e-09,6.9538513e-09,3.8193324e-11,3.1916572e-09,-4.7670223e-09,1.5758342e-09,-9.231361e-09,1.1621633e-09,-1.203576e-08,1.7341828e-09,-1.3309552e-08,2.4661944e-09,-1.3220217e-08,3.0351313e-09,-1.2409896e-08,3.1514429e-09,-1.1398696e-08,2.9670284e-09,-1.042455e-08,2.679262e-09,-9.570742e-09,2.4932045e-09,-8.593842e-09,2.4798155e-09
5.48073e-09,3.629724e-09,5.3185674e-09,3.6558274e-09,5.1936757e-09,3.718573e-09,5.0987676e-09,3.765301e-09,5.0133697e-09,3.7924694e-09,4.917729e-09,3.7775703e-09,4.7741535e-09,3.7191532e-09,4.5480135e-09,3.6189887e-09,4.2017354e-09,3.4736223e-09,3.6167123e-09,3.3018042e-09,2.2791757e-09,2.8129272e-09,1.7344155e-10,2.632639e-09,-2.4357765e-09,2.8901987e-09,-5.0340208e-09,3.6620387e-09,-6.9854513e-09,4.8163096e-09,-7.896942e-09,5.8744085e-09,-7.7611615e-09,6.5633925e-09,-7.030929e-09,6.463277e-09,-6.3686834e-09,5.835192e-09,-6.148641e-09,5.080399e-09,-6.4183117e-09,4.66124e-09
3.036148e-09,-4.622404e-09,2.6954023e-09,-4.599988e-09,2.3191544e-09,-4.53668e-09,1.9041553e-09,-4.3842303e-09,1.4745613e-09,-4.1236836e-09,1.0936393e-09,-3.733294e-09,7.9035617e-10,-3.2137288e-09,6.82271e-10,-2.5869196e-09,7.186791e-10,-1.8345637e-09,1.4208218e-09,-9.83946e-10,3.295435e-09,1.3425161e-09,4.197381e-09,2.7482676e-09,4.6727178e-09,3.9546615e-09,4.223228e-09,4.8350777e-09,3.16129e-09,5.9088707e-09,1.8157494e-09,7.197967e-09,6.571702e-10,8.601765e-09,-1.235878e-10,9.8754835e-09,-6.493615e-10,1.0758908e-08,-1.0155182e-09,1.1221354e-08,-1.6677618e-09,1.124628e-08
1.2360744e-10,-1.1125892e-08,-3.5963843e-10,-1.1116715e-08,-9.06131e-10,-1.1025835e-08,-1.4819391e-09,-1.08126335e-08,-2.0547595e-09,-1.0426608e-08,-2.5249078e-09,-9.870638e-09,-2.871836e-09,-9.118732e-09,-2.8982394e-09,-8.20213e-09,-2.6974523e-09,-7.0914834e-09,-1.4029903e-09,-5.7637375e-09,2.0970297e-09,-2.0944426e-09,4.8987117e-09,4.4836634e-10,7.82548e-09,2.4999536e-09,9.917037e-09,3.940215e-09,1.0987753e-08,5.017406e-09,1.0616461e-08,6.151346e-09,9.139404e-09,7.687384e-09,7.220708e-09,9.882392e-09,5.77147e-09,1.2237096e-08,5.0282774e-09,1.4066453e-08,4.9303415e-09,1.4840791e-08
-4.776568e-10,-1.55595e-08,-1.574008e-09,-1.5498994e-08,-2.6617593e-09,-1.5305401e-08,-3.6827825e-09,-1.4946487e-08,-4.6038187e-09,-1.4430568e-08,-5.330776e-09,-1.3764657e-08,-5.894149e-09,-1.2948513e-08,-6.09069e-09,-1.1986079e-08,-6.0750294e-09,-1.0820296e-08,-4.7899196e-09,-9.3827985e-09,-8.608154e-10,-5.348455e-09,2.700169e-09,-2.6120253e-09,6.3485515e-09,-4.730391e-10,9.3350945e-09,1.0377844e-09,1.1506335e-08,2.0269073e-09,1.2460711e-08,2.761044e-09,1.24772415e-08,3.5627346e-09,1.18024515e-08,4.5138786e-09,1.12055005e-08,5.708333e-09,1.0846403e-08,6.6013777e-09,1.08979705e-08,7.0247386e-09
6.213637e-10,-1.5581064e-08,-9.501971e-10,-1.5513384e-08,-2.4905882e-09,-1.531225e-08,-3.961982e-09,-1.4985e-08,-5.3359748e-09,-1.4521342e-08,-6.5347843e-09,-1.39478225e-08,-7.577083e-09,-1.3253121e-08,-8.3025204e-09,-1.2463192e-08,-8.836124e-09,-1.1529235e-08,-8.380992e-09,-1.0384844e-08,-5.6190594e-09,-7.0602915e-09,-2.8771876e-09,-5.017617e-09,1.11919696e-10,-3.5988343e-09,2.7456026e-09,-2.7274039e-09,5.363349e-09,-2.1396336e-09,8.077171e-09,-2.0030049e-09,1.0867772e-08,-2.4258762e-09,1.3342228e-08,-3.5168597e-09,1.4981286e-08,-4.939974e-09,1.5701909e-08,-6.1317076e-09,1.5678856e-08,-6.6555144e-09
6.69833e-10,-1.1001148e-08,-6.597757e-10,-1.0986866e-08,-1.996637e-09,-1.0948941e-08,-3.3551009e-09,-1.0879634e-08,-4.7211137e-09,-1.07648885e-08,-6.06695e-09,-1.0591292e-08,-7.3561686e-09,-1.036127e-08,-8.548446e-09,-1.0090175e-08,-9.642006e-09,-9.774275e-09,-1.0487121e-08,-9.40766e-09,-1.0485608e-08,-8.032592e-09,-9.829584e-09,-6.893323e-09,-7.976866e-09,-5.875602e-09,-5.135383e-09,-5.315531e-09,-1.2250312e-09,-5.199799e-09,3.4498582e-09,-5.7288974e-09,8.370893e-09,-7.0853297e-09,1.28363356e-08,-9.03606e-09,1.603867e-08,-1.1328891e-08,1.7987569e-08,-1.297848e-08,1.8915497e-08,-1.3706879e-08
-1.3219293e-09,-5.1814464e-09,-1.9946715e-09,-5.2078497e-09,-2.6671598e-09,-5.2978324e-09,-3.3647471e-09,-5.4552967e-09,-4.1063837e-09,-5.6772973e-09,-4.9253437e-09,-5.9501257e-09,-5.815656e-09,-6.265546e-09,-6.828157e-09,-6.6023462e-09,-7.928191e-09,-6.970288e-09,-9.4089465e-09,-7.339688e-09,-1.149403e-08,-7.78358e-09,-1.2137781e-08,-7.04252e-09,-1.0906245e-08,-6.1049255e-09,-7.752904e-09,-5.3721902e-09,-3.285779e-09,-5.3740683e-09,1.6202999e-09,-6.155537e-09,6.2172223e-09,-7.457788e-09,1.0104055e-08,-8.874658e-09,1.3282303e-08,-1.00383595e-08,1.5930926e-08,-1.0707934e-08,1.8588496e-08,-1.081494e-08
-3.5683003e-09,-1.1300347e-09,-3.6634344e-09,-1.1506598e-09,-3.7335957e-09,-1.2067058e-09,-3.7562415e-09,-1.3289303e-09,-3.7663854e-09,-1.537748e-09,-3.8050723e-09,-1.8356571e-09,-3.912527e-09,-2.2146855e-09,-4.1419517e-09,-2.6379912e-09,-4.4894817e-09,-3.0973788e-09,-5.1845235e-09,-3.5371632e-09,-6.5083876e-09,-4.3443404e-09,-6.6107577e-09,-4.120172e-09,-5.722367e-09,-3.894116e-09,-3.8797188e-09,-3.6397125e-09,-1.6106569e-09,-3.7067458e-09,8.0224793e-10,-4.029571e-09,3.086896e-09,-4.3609054e-09,5.2844813e-09,-4.621867e-09,7.741796e-09,-4.449713e-09,1.0566739e-08,-4.237576e-09,1.4020513e-08,-3.946789e-09
-4.4131228e-09,1.5700152e-09,-4.085764e-09,1.5889938e-09,-3.7287764e-09,1.6329967e-09,-3.3350018e-09,1.7103231e-09,-2.8727902e-09,1.7997118e-09,-2.3427336e-09,1.8843376e-09,-1.7406531e-09,1.952396e-09,-1.0798618e-09,1.9894362e-09,-3.527396e-10,2.0002773e-09,4.55565e-10,1.9725668e-09,1.5469073e-09,1.5832157e-09,2.4666027e-09,5.643342e-10,2.5704059e-09,-6.327719e-10,1.9161366e-09,-1.6576523e-09,8.038226e-10,-2.1580746e-09,-1.4782905e-10,-1.9988402e-09,-5.0462723e-10,-1.3907684e-09,8.084954e-12,-4.9449866e-10,1.3465563e-09,3.7809994e-10,3.4224041e-09,1.083005e-09,5.8753566e-09,1.3330291e-09
-4.0658286e-09,4.9919633e-09,-3.2586556e-09,4.9981304e-09,-2.472001e-09,5.049073e-09,-1.6833577e-09,5.1567715e-09,-8.51022e-10,5.342994e-09,7.105115e-11,5.5819496e-09,1.1246889e-09,5.854083e-09,2.3227544e-09,6.1150605e-09,3.6961156e-09,6.336508e-09,5.292441e-09,6.458824e-09,7.4463418e-09,5.9694725e-09,8.541306e-09,4.0848755e-09,8.035764e-09,2.000321e-09,5.9703393e-09,9.0603865e-11,3.0245766e-09,-1.0199838e-09,-1.614435e-10,-1.1880402e-09,-2.8648135e-09,-5.750972e-10,-4.687857e-09,6.0632344e-10,-5.6729537e-09,1.61729e-09,-6.0834955e-09,2.4829214e-09,-6.242514e-09,2.6720879e-09
-2.4524052e-09,8.946494e-09,-1.2722596e-09,8.925553e-09,-1.031479e-10,8.860556e-09,1.0551187e-09,8.783957e-09,2.2133586e-09,8.679563e-09,3.359173e-09,8.560721e-09,4.506144e-09,8.416203e-09,5.6343197e-09,8.253301e-09,6.7777113e-09,8.052513e-09,7.816509e-09,7.77319e-09,8.526707e-09,6.5188583e-09,8.9337515e-09,4.9453233e-09,8.296941e-09,3.1832825e-09,6.593495e-09,1.4591279e-09,3.776288e-09,4.554386e-11,7.815288e-12,-9.416363e-10,-4.277964e-09,-1.2966176e-09,-8.722782e-09,-1.2084483e-09,-1.2834561e-08,-7.9208873e-10,-1.6646583e-08,-5.012408e-10,-2.0228772e-08,-3.9387368e-10
1.3704955e-09,1.1135569e-08,2.459856e-09,1.1086979e-08,3.542572e-09,1.0968339e-08,4.6240083e-09,1.07374145e-08,5.6500946e-09,1.0395852e-08,6.564471e-09,9.940268e-09,7.326933e-09,9.390017e-09,7.857503e-09,8.781456e-09,8.203666e-09,8.10677e-09,7.9577935e-09,7.3736888e-09,6.4047385e-09,5.3509215e-09,5.229787e-09,4.250389e-09,3.8600008e-09,3.1447782e-09,2.413138e-09,2.135861e-09,3.0413277e-10,8.408315e-10,-2.6646003e-09,-6.5244604e-10,-6.7660624e-09,-2.1208126e-09,-1.1801818e-08,-3.4444285e-09,-1.7325164e-08,-4.2131463e-09,-2.2975776e-08,-4.908904e-09,-2.883698e-08,-5.0974673e-09
6.0713843e-09,1.0482214e-08,6.6003114e-09,1.0471799e-08,7.134045e-09,1.0383916e-08,7.615364e-09,1.02159685e-08,8.017549e-09,9.945711e-09,8.268098e-09,9.59546e-09,8.373465e-09,9.15584e-09,8.213598e-09,8.6371585e-09,7.857125e-09,8.019627e-09,6.775745e-09,7.2557382e-09,4.047843e-09,5.1167155e-09,1.180636e-09,3.8305736e-09,-1.8562415e-09,3.0590528e-09,-4.278739e-09,2.5463252e-09,-6.3691967e-09,1.8045367e-09,-8.247275e-09,7.7807255e-10,-1.0473249e-08,-7.2674916e-10,-1.3257033e-08,-2.4296967e-09,-1.7017273e-08,-4.1280543e-09,-2.1359543e-08,-5.411771e-09,-2.6591554e-08,-6.036547e-09
7.643657e-09,8.304982e-09,7.771903e-09,8.297433e-09,7.886467e-09,8.257472e-09,7.937479e-09,8.154119e-09,7.894832e-09,8.015694e-09,7.738411e-09,7.839525e-09,7.488661e-09,7.627132e-09,7.0599553e-09,7.358984e-09,6.506532e-09,6.987939e-09,5.3549485e-09,6.4767596e-09,2.7957106e-09,4.9700506e-09,-5.1968985e-10,3.968948e-09,-4.17746e-09,3.5508831e-09,-7.584539e-09,3.5879286e-09,-1.0144746e-08,4.0257495e-09,-1.1601682e-08,4.4199444e-09,-1.2134262e-08,4.4450448e-09,-1.2163863e-08,3.9528825e-09,-1.2607147e-08,2.785224e-09,-1.3777275e-08,1.8536965e-09,-1.5550192e-08,1.3148116e-09
4.42883e-09,5.565519e-09,4.6740687e-09,5.559406e-09,4.9251194e-09,5.5031664e-09,5.1502496e-09,5.4017986e-09,5.3280664e-09,5.2373146e-09,5.4168794e-09,5.0308593e-09,5.407582e-09,4.777816e-09,5.2406617e-09,4.4990776e-09,4.928569e-09,4.18719e-09,4.193574e-09,3.8213366e-09,2.1943825e-09,3.0405591e-09,-2.4089788e-10,3.0924372e-09,-2.8751976e-09,3.7293906e-09,-5.393246e-09,4.893591e-09,-7.434651e-09,6.6665344e-09,-8.593929e-09,8.699023e-09,-8.603247e-09,1.0787968e-08,-7.656056e-09,1.2476707e-08,-5.85143e-09,1.3740578e-08,-3.725453e-09,1.4467299e-08,-1.1788097e-09,1.4755748e-08
-3.3718184e-10,1.9048274e-09,1.3479812e-10,1.8801967e-09,6.0319366e-10,1.837125e-09,1.0902543e-09,1.7528902e-09,1.564296e-09,1.6268596e-09,1.9936084e-09,1.4469643e-09,2.337163e-09,1.2324145e-09,2.5569498e-09,1.0070017e-09,2.649364e-09,7.919016e-10,2.4922215e-09,6.013891e-10,1.4469734e-09,3.928499e-10,1.8296852e-10,1.2423717e-09,-8.845096e-10,2.6969285e-09,-1.5072106e-09,4.760623e-09,-1.8897133e-09,7.053979e-09,-2.0412405e-09,9.750326e-09,-1.7708222e-09,1.28524995e-08,-6.5657063e-10,1.6289299e-08,2.038145e-09,1.9803757e-08,6.2049983e-09,2.2304679e-08,1.1666485e-08,2.3478727e-08
-2.7441946e-09,-3.0129772e-09,-2.584274e-09,-3.022915e-09,-2.453047e-09,-3.0308445e-09,-2.3387032e-09,-2.9999192e-09,-2.2199447e-09,-2.930885e-09,-2.077067e-09,-2.815683e-09,-1.8988418e-09,-2.6544769e-09,-1.6500643e-09,-2.4535949e-09,-1.3484683e-09,-2.2062197e-09,-8.201933e-10,-1.9270594e-09,-1.10378914e-10,-1.1629855e-09,1.8965228e-10,-3.596906e-10,5.552904e-10,7.506606e-10,1.0835609e-09,2.1230044e-09,1.7664953e-09,3.680547e-09,2.5774267e-09,5.6803877e-09,3.752599e-09,8.075207e-09,5.7054743e-09,1.0900373e-08,8.750778e-09,1.3620426e-08,1.2926243e-08,1.5742655e-08,1.7902797e-08,1.6608176e-08
-2.5299072e-09,-8.287933e-09,-3.2013907e-09,-8.266472e-09,-3.89205e-09,-8.18418e-09,-4.5769646e-09,-8.01681e-09,-5.2283715e-09,-7.734485e-09,-5.7582032e-09,-7.3406374e-09,-6.1397643e-09,-6.8411175e-09,-6.2534746e-09,-6.263843e-09,-6.1500924e-09,-5.6140346e-09,-5.3770983e-09,-4.8810618e-09,-3.0806862e-09,-3.0065714e-09,-9.94788e-10,-2.3119866e-09,9.920673e-10,-2.1259676e-09,2.3014077e-09,-2.2785016e-09,3.5233427e-09,-2.1344737e-09,5.0333724e-09,-1.8987647e-09,7.0889414e-09,-1.6465639e-09,9.589328e-09,-1.6581417e-09,1.1949824e-08,-2.1280386e-09,1.3886372e-08,-2.470413e-09,1.5463234e-08,-2.7390343e-09
-2.080235e-09,-1.1806303e-08,-3.3633447e-09,-1.17504255e-08,-4.600337e-09,-1.1602952e-08,-5.764523e-09,-1.1369688e-08,-6.8295933e-09,-1.1059613e-08,-7.749176e-09,-1.0691533e-08,-8.528913e-09,-1.0269054e-08,-9.080317e-09,-9.805408e-09,-9.464599e-09,-9.262979e-09,-9.191048e-09,-8.5968646e-09,-7.0113604e-09,-6.6370998e-09,-4.0999533e-09,-5.805523e-09,-7.3212325e-10,-5.7507816e-09,2.4986813e-09,-6.5109647e-09,5.5355818e-09,-7.793156e-09,8.236071e-09,-9.674597e-09,1.0430142e-08,-1.2038858e-08,1.1667432e-08,-1.4797665e-08,1.1727958e-08,-1.7369938e-08,1.07002815e-08,-1.9280531e-08,8.828133e-09,-2.0075355e-08
-2.6141016e-09,-1.1896003e-08,-3.793447e-09,-1.1861965e-08,-4.9304263e-09,-1.1771128e-08,-5.9991936e-09,-1.1639259e-08,-6.9942048e-09,-1.1491673e-08,-7.908959e-09,-1.1339253e-08,-8.768699e-09,-1.11778355e-08,-9.527458e-09,-1.1000171e-08,-1.0224394e-08,-1.0766395e-08,-1.05230145e-08,-1.0399832e-08,-9.31991e-09,-9.102457e-09,-6.5898096e-09,-8.128588e-09,-2.4947915e-09,-7.879603e-09,2.4938436e-09,-8.577024e-09,7.4058355e-09,-1.075336e-08,1.10691705e-08,-1.3988521e-08,1.2772253e-08,-1.7826265e-08,1.22977815e-08,-2.1435092e-08,1.0220481e-08,-2.4111033e-08,7.269407e-09,-2.5817442e-08,3.952814e-09,-2.628365e-08
-3.1397511e-09,-9.758895e-09,-3.8999035e-09,-9.767222e-09,-4.6831548e-09,-9.766065e-09,-5.477799e-09,-9.742679e-09,-6.275551e-09,-9.670792e-09,-7.0288464e-09,-9.542506e-09,-7.724939e-09,-9.348696e-09,-8.269904e-09,-9.088843e-09,-8.6854675e-09,-8.764699e-09,-8.631181e-09,-8.323143e-09,-7.113685e-09,-7.0197896e-09,-4.3819957e-09,-6.204788e-09,-5.459615e-10,-6.2738676e-09,3.5915357e-09,-7.280299e-09,7.4025124e-09,-9.325519e-09,1.0072234e-08,-1.2102341e-08,1.1165805e-08,-1.5184455e-08,1.06758815e-08,-1.8043263e-08,8.7854914e-09,-2.0350603e-08,6.00772e-09,-2.1792706e-08,2.8792915e-09,-2.221349e-08
-2.6281897e-09,-7.4303994e-09,-3.154643e-09,-7.408228e-09,-3.696075e-09,-7.340001e-09,-4.23675e-09,-7.1805393e-09,-4.736011e-09,-6.917628e-09,-5.12056e-09,-6.5436545e-09,-5.357139e-09,-6.063449e-09,-5.3209854e-09,-5.5024505e-09,-5.060994e-09,-4.857728e-09,-4.0729495e-09,-4.1286987e-09,-1.3982909e-09,-2.362449e-09,1.1743487e-09,-1.977096e-09,3.4142433e-09,-2.2919076e-09,4.723392e-09,-3.1448035e-09,5.4612257e-09,-3.863761e-09,6.0124727e-09,-4.5891504e-09,6.6373786e-09,-5.3336717e-09,7.2056876e-09,-6.399851e-09,7.226451e-09,-7.709013e-09,6.5244423e-09,-8.791258e-09,5.0353304e-09,-9.373451e-09
-1.4206771e-09,-3.5462424e-09,-1.5944623e-09,-3.4989436e-09,-1.7394375e-09,-3.3412222e-09,-1.8101793e-09,-3.0893155e-09,-1.7765988e-09,-2.7469615e-09,-1.6043316e-09,-2.3538087e-09,-1.3019709e-09,-1.9167201e-09,-8.2528023e-10,-1.4610669e-09,-2.2404993e-10,-9.564102e-10,8.680618e-10,-4.08887e-10,2.9334513e-09,8.386633e-10,3.9842534e-09,1.0514378e-09,4.0758334e-09,1.3584123e-09,3.3851768e-09,1.8823996e-09,2.4838425e-09,2.9209206e-09,1.9062019e-09,4.3680615e-09,2.0258113e-09,5.9970975e-09,2.9009324e-09,7.545572e-09,4.442544e-09,8.798709e-09,6.4406622e-09,9.583104e-09,8.383502e-09,9.726475e-09
3.4916697e-10,3.390022e-09,8.670508e-10,3.3883842e-09,1.3913781e-09,3.3648409e-09,1.9145205e-09,3.3353782e-09,2.436824e-09,3.2737126e-09,2.922453e-09,3.184925e-09,3.3534007e-09,3.0650664e-09,3.683743e-09,2.928211e-09,3.9170294e-09,2.787465e-09,3.9311487e-09,2.6314575e-09,3.1008405e-09,2.357056e-09,1.7648082e-09,2.8123297e-09,3.1900438e-10,3.9128594e-09,-8.786292e-10,5.613285e-09,-1.8626384e-09,7.627507e-09,-2.6600926e-09,1.0158445e-08,-3.0099492e-09,1.3131612e-08,-2.4680955e-09,1.660971e-08,-3.795326e-10,2.0078296e-08,3.2582912e-09,2.2764695e-08,8.26359e-09,2.393681e-08
3.44284e-09,9.737851e-09,4.325006e-09,9.65313e-09,5.1433275e-09,9.440876e-09,5.8636735e-09,9.085965e-09,6.4244885e-09,8.6254515e-09,6.7845596e-09,8.090403e-09,6.939982e-09,7.505537e-09,6.81031e-09,6.89966e-09,6.4616277e-09,6.2283436e-09,5.2888973e-09,5.4825215e-09,1.9010005e-09,3.858499e-09,-1.4268726e-09,4.123038e-09,-4.152112e-09,5.02509e-09,-6.258529e-09,6.5242425e-09,-7.847909e-09,8.419407e-09,-8.933294e-09,1.0717526e-08,-9.284646e-09,1.3455574e-08,-8.582682e-09,1.6395978e-08,-6.503121e-09,1.9111745e-08,-3.4453447e-09,2.1091946e-08,9.240325e-10,2.2085578e-08
