1:U1,1:U2,22:U1,22:U2,43:U1,43:U2,64:U1,64:U2,85:U1,85:U2,106:U1,106:U2,127:U1,127:U2,148:U1,148:U2,169:U1,169:U2,190:U1,190:U2,211:U1,211:U2,232:U1,232:U2,253:U1,253:U2,274:U1,274:U2,295:U1,295:U2,316:U1,316:U2,337:U1,337:U2,358:U1,358:U2,379:U1,379:U2,400:U1,400:U2,421:U1,421:U2
3.604562e-08,5.561527e-12,3.6045982e-08,5.543854e-12,3.6046355e-08,5.495809e-12,3.6046668e-08,5.402324e-12,3.6046938e-08,5.2755864e-12,3.6047094e-08,5.1162945e-12,3.6047172e-08,4.940208e-12,3.6047084e-08,4.751859e-12,3.604688e-08,4.548287e-12,3.604631e-08,4.3085912e-12,3.6044604e-08,3.8327826e-12,3.6042216e-08,4.1700306e-12,3.6039687e-08,5.1367743e-12,3.603735e-08,6.5976833e-12,3.603538e-08,8.364819e-12,3.6033875e-08,1.03044595e-11,3.6032933e-08,1.2247963e-11,3.603256e-08,1.4047752e-11,3.6032798e-08,1.551209e-11,3.603344e-08,1.6459181e-11,3.603438e-08,1.6805621e-11
3.606378e-08,1.7494521e-11,3.6065302e-08,1.7444018e-11,3.6066826e-08,1.7297441e-11,3.6068272e-08,1.7031716e-11,3.606964e-08,1.6650853e-11,3.6070816e-08,1.6157029e-11,3.607183e-08,1.5557552e-11,3.6072496e-08,1.4863704e-11,3.6072933e-08,1.4041089e-11,3.6072365e-08,1.3022566e-11,3.6069174e-08,1.0111579e-11,3.6065018e-08,8.53093e-12,3.605995e-08,7.946155e-12,3.60548e-08,8.412374e-12,3.6049883e-08,9.768864e-12,3.604571e-08,1.1880371e-11,3.6042618e-08,1.44513125e-11,3.604083e-08,1.7137144e-11,3.60404e-08,1.9471738e-11,3.6040966e-08,2.1049907e-11,3.604219e-08,2.1630002e-11
3.6081246e-08,2.5999152e-11,3.608355e-08,2.5930487e-11,3.608586e-08,2.5723562e-11,3.6088093e-08,2.5346166e-11,3.609024e-08,2.4790949e-11,3.6092143e-08,2.4057669e-11,3.609385e-08,2.3142394e-11,3.609508e-08,2.2059497e-11,3.6096022e-08,2.0748606e-11,3.6095493e-08,1.9112769e-11,3.60914e-08,1.4187865e-11,3.6086345e-08,1.0782194e-11,3.6079783e-08,8.487062e-12,3.6072915e-08,7.536392e-12,3.6066155e-08,7.7978925e-12,3.6060243e-08,9.094833e-12,3.605559e-08,1.1086837e-11,3.605244e-08,1.3337214e-11,3.605079e-08,1.5340765e-11,3.605021e-08,1.6701992e-11,3.6050295e-08,1.7166218e-11
3.609817e-08,2.9556333e-11,3.6100786e-08,2.9478704e-11,3.6103426e-08,2.9240402e-11,3.6105995e-08,2.8798929e-11,3.6108485e-08,2.8136295e-11,3.6110723e-08,2.7249215e-11,3.611275e-08,2.6128072e-11,3.6114237e-08,2.4793024e-11,3.611541e-08,2.3173586e-11,3.611488e-08,2.1168655e-11,3.611051e-08,1.5067331e-11,3.6105618e-08,1.05048244e-11,3.6099127e-08,6.8700115e-12,3.6092302e-08,4.4869625e-12,3.608537e-08,3.1774115e-12,3.6079022e-08,2.8164452e-12,3.6073505e-08,3.126584e-12,3.606905e-08,3.8094384e-12,3.606562e-08,4.5232065e-12,3.6062968e-08,5.011531e-12,3.606073e-08,5.1400186e-12
3.6114763e-08,2.734517e-11,3.6117207e-08,2.726753e-11,3.6119683e-08,2.7031148e-11,3.6122103e-08,2.6592766e-11,3.6124465e-08,2.593238e-11,3.6126597e-08,2.5045186e-11,3.6128544e-08,2.3922508e-11,3.612999e-08,2.2586322e-11,3.613117e-08,2.097045e-11,3.6130743e-08,1.8988242e-11,3.6126973e-08,1.2929736e-11,3.612334e-08,8.164269e-12,3.611844e-08,3.900815e-12,3.6113263e-08,4.590017e-13,3.6107696e-08,-2.3698114e-12,3.610214e-08,-4.5586573e-12,3.6096623e-08,-6.218326e-12,3.6091354e-08,-7.393491e-12,3.608636e-08,-8.189108e-12,3.6081676e-08,-8.712022e-12,3.607705e-08,-8.947137e-12
3.613155e-08,1.9360675e-11,3.6133343e-08,1.9302608e-11,3.6135166e-08,1.9132036e-11,3.6136957e-08,1.8818176e-11,3.613873e-08,1.8346909e-11,3.6140356e-08,1.7710458e-11,3.6141888e-08,1.690035e-11,3.6143096e-08,1.5929098e-11,3.6144165e-08,1.4744496e-11,3.6144144e-08,1.3289713e-11,3.614212e-08,8.684172e-12,3.614063e-08,4.6537956e-12,3.613826e-08,5.8943795e-13,3.6135525e-08,-3.2012075e-12,3.6132143e-08,-6.8122495e-12,3.6128238e-08,-1.01121524e-11,3.6123744e-08,-1.3022372e-11,3.6118795e-08,-1.543915e-11,3.6113477e-08,-1.726562e-11,3.6108e-08,-1.8480039e-11,3.610226e-08,-1.8976275e-11
3.6148933e-08,7.1486536e-12,3.6149714e-08,7.130073e-12,3.6150528e-08,7.087774e-12,3.6151345e-08,7.0069423e-12,3.6152205e-08,6.882996e-12,3.6153054e-08,6.698549e-12,3.6153942e-08,6.447226e-12,3.6154773e-08,6.1232703e-12,3.6155647e-08,5.7041156e-12,3.6156248e-08,5.171913e-12,3.6156717e-08,3.1725232e-12,3.6157722e-08,7.3896916e-13,3.6158152e-08,-2.2011921e-12,3.6157964e-08,-5.3511284e-12,3.6156994e-08,-8.579535e-12,3.6155225e-08,-1.1720605e-11,3.6152667e-08,-1.4608516e-11,3.614938e-08,-1.7112693e-11,3.6145472e-08,-1.9070493e-11,3.614115e-08,-2.0368722e-11,3.613644e-08,-2.0899825e-11
3.6167418e-08,-6.399271e-12,3.6167066e-08,-6.377969e-12,3.6166746e-08,-6.2910237e-12,3.616646e-08,-6.135831e-12,3.6166277e-08,-5.90769e-12,3.6166202e-08,-5.6306244e-12,3.616629e-08,-5.303811e-12,3.616657e-08,-4.947337e-12,3.6167048e-08,-4.543076e-12,3.6168082e-08,-4.0689513e-12,3.6170736e-08,-3.039112e-12,3.6173777e-08,-3.1918166e-12,3.6176722e-08,-4.110639e-12,3.6179006e-08,-5.600579e-12,3.6180577e-08,-7.376522e-12,3.6181316e-08,-9.216906e-12,3.6181365e-08,-1.0960336e-11,3.6180758e-08,-1.2451924e-11,3.6179692e-08,-1.3597896e-11,3.6178307e-08,-1.4310107e-11,3.61767e-08,-1.459041e-11
3.618758e-08,-1.831623e-11,3.618617e-08,-1.8272307e-11,3.6184787e-08,-1.8106931e-11,3.6183437e-08,-1.7803509e-11,3.6182207e-08,-1.7342097e-11,3.6181145e-08,-1.6745088e-11,3.6180303e-08,-1.5998595e-11,3.617981e-08,-1.5128392e-11,3.6179607e-08,-1.4084558e-11,3.6180534e-08,-1.280777e-11,3.6184204e-08,-9.140154e-12,3.6188172e-08,-6.804956e-12,3.619284e-08,-5.2316758e-12,3.6197257e-08,-4.4376343e-12,3.62014e-08,-4.1534463e-12,3.620493e-08,-4.1527008e-12,3.6208e-08,-4.2521464e-12,3.6210615e-08,-4.280817e-12,3.621305e-08,-4.209476e-12,3.621538e-08,-4.0454367e-12,3.621781e-08,-3.9336733e-12
3.6209467e-08,-2.6566123e-11,3.620717e-08,-2.65095e-11,3.620488e-08,-2.6308084e-11,3.6202614e-08,-2.5937402e-11,3.6200447e-08,-2.5365014e-11,3.6198454e-08,-2.460399e-11,3.6196678e-08,-2.3630384e-11,3.6195317e-08,-2.246928e-11,3.619425e-08,-2.105464e-11,3.61946e-08,-1.9299071e-11,3.61981e-08,-1.3869892e-11,3.620184e-08,-9.507329e-12,3.62071e-08,-5.696103e-12,3.62128e-08,-2.710034e-12,3.621896e-08,-4.0215956e-13,3.6225025e-08,1.3122166e-12,3.6231004e-08,2.6076305e-12,3.62367e-08,3.616143e-12,3.624229e-08,4.4218587e-12,3.624773e-08,5.0616156e-12,3.6253386e-08,5.384269e-12
3.623219e-08,-3.0036116e-11,3.62293e-08,-2.9968316e-11,3.6226425e-08,-2.974624e-11,3.6223554e-08,-2.935329e-11,3.6220765e-08,-2.8751354e-11,3.621813e-08,-2.7949284e-11,3.621568e-08,-2.6916296e-11,3.6213635e-08,-2.5675888e-11,3.6211837e-08,-2.4153157e-11,3.6211464e-08,-2.2248217e-11,3.621415e-08,-1.607887e-11,3.621697e-08,-1.0618615e-11,3.6221806e-08,-5.4241993e-12,3.6227657e-08,-9.768842e-13,3.6234667e-08,2.716325e-12,3.6242188e-08,5.5335766e-12,3.625004e-08,7.514399e-12,3.6257703e-08,8.765995e-12,3.6265064e-08,9.480056e-12,3.6271945e-08,9.946229e-12,3.627883e-08,1.0188095e-11
3.6254008e-08,-2.795906e-11,3.6251105e-08,-2.7890305e-11,3.624822e-08,-2.7679664e-11,3.6245332e-08,-2.7321105e-11,3.62425e-08,-2.6779533e-11,3.6239783e-08,-2.6060945e-11,3.6237203e-08,-2.5132889e-11,3.6234947e-08,-2.4014958e-11,3.6232876e-08,-2.263247e-11,3.6232024e-08,-2.0892817e-11,3.623374e-08,-1.507171e-11,3.623548e-08,-9.622774e-12,3.6239268e-08,-4.2056445e-12,3.6244316e-08,5.9804424e-13,3.62508e-08,4.6385196e-12,3.6258083e-08,7.69033e-12,3.6265824e-08,9.662298e-12,3.6273352e-08,1.068888e-11,3.6280344e-08,1.1027615e-11,3.6286618e-08,1.1153609e-11,3.6292644e-08,1.1232423e-11
3.6273466e-08,-2.0448747e-11,3.6271278e-08,-2.0400875e-11,3.6269103e-08,-2.0251249e-11,3.6266908e-08,-1.9998636e-11,3.6264733e-08,-1.960959e-11,3.6262616e-08,-1.9086928e-11,3.6260584e-08,-1.8400096e-11,3.625876e-08,-1.7563201e-11,3.6257052e-08,-1.6520875e-11,3.625623e-08,-1.5202922e-11,3.625719e-08,-1.07354845e-11,3.6258054e-08,-6.3857014e-12,3.6260527e-08,-1.9809386e-12,3.626402e-08,1.970338e-12,3.6268634e-08,5.2712552e-12,3.6273782e-08,7.7294855e-12,3.6279157e-08,9.300681e-12,3.6284227e-08,1.0108152e-11,3.6288785e-08,1.0374567e-11,3.6292725e-08,1.0459648e-11,3.6296434e-08,1.0506545e-11
3.6290686e-08,-8.952282e-12,3.628975e-08,-8.934252e-12,3.6288817e-08,-8.866792e-12,3.6287847e-08,-8.746853e-12,3.628688e-08,-8.547309e-12,3.628592e-08,-8.26951e-12,3.6284998e-08,-7.891319e-12,3.6284177e-08,-7.423098e-12,3.628342e-08,-6.838753e-12,3.628314e-08,-6.108711e-12,3.6283748e-08,-3.7234217e-12,3.6284035e-08,-1.4319103e-12,3.628495e-08,8.8979453e-13,3.6286135e-08,2.9717407e-12,3.6287645e-08,4.7345517e-12,3.6289148e-08,6.1020876e-12,3.6290583e-08,7.1092004e-12,3.6291766e-08,7.782221e-12,3.6292743e-08,8.193249e-12,3.6293457e-08,8.410173e-12,3.6294093e-08,8.484155e-12
3.6306815e-08,4.3952346e-12,3.6307295e-08,4.3884683e-12,3.630778e-08,4.385338e-12,3.6308233e-08,4.382169e-12,3.630869e-08,4.3922617e-12,3.630912e-08,4.4067844e-12,3.6309558e-08,4.434413e-12,3.630997e-08,4.4652745e-12,3.6310404e-08,4.496659e-12,3.6310823e-08,4.5075215e-12,3.631114e-08,4.3296334e-12,3.6310848e-08,3.9374988e-12,3.630988e-08,3.562045e-12,3.630824e-08,3.2722729e-12,3.6306066e-08,3.1685874e-12,3.6303486e-08,3.2913225e-12,3.630076e-08,3.619708e-12,3.6298054e-08,4.0677153e-12,3.629554e-08,4.489503e-12,3.6293166e-08,4.7254032e-12,3.629079e-08,4.760454e-12
3.6323073e-08,1.7605667e-11,3.632485e-08,1.7572844e-11,3.6326643e-08,1.7487317e-11,3.632841e-08,1.733186e-11,3.6330178e-08,1.7100987e-11,3.633186e-08,1.6779191e-11,3.63335e-08,1.6360345e-11,3.6334946e-08,1.5839144e-11,3.6336324e-08,1.5181295e-11,3.6337052e-08,1.43197685e-11,3.633639e-08,1.1258673e-11,3.6335074e-08,8.15897e-12,3.6332064e-08,5.176257e-12,3.6327844e-08,2.6775032e-12,3.6322607e-08,8.241231e-13,3.631688e-08,-2.814527e-13,3.6311086e-08,-7.346881e-13,3.6305604e-08,-6.978847e-13,3.6300637e-08,-4.6135475e-13,3.629615e-08,-3.115455e-13,3.629174e-08,-3.4447022e-13
3.6340065e-08,2.8392013e-11,3.6342808e-08,2.8322393e-11,3.6345575e-08,2.8120447e-11,3.63483e-08,2.7754044e-11,3.6350993e-08,2.7204634e-11,3.6353505e-08,2.646015e-11,3.635589e-08,2.5505308e-11,3.635786e-08,2.434991e-11,3.6359637e-08,2.2924442e-11,3.6360024e-08,2.1133366e-11,3.6357505e-08,1.5319733e-11,3.6354702e-08,1.0181498e-11,3.6349963e-08,5.3617566e-12,3.634418e-08,1.3647686e-12,3.6337426e-08,-1.7610132e-12,3.633032e-08,-3.906498e-12,3.6323247e-08,-5.139781e-12,3.6316642e-08,-5.646902e-12,3.631073e-08,-5.72332e-12,3.6305483e-08,-5.712394e-12,3.630049e-08,-5.7766513e-12
3.6358127e-08,3.3991168e-11,3.636128e-08,3.389117e-11,3.636446e-08,3.3590485e-11,3.6367584e-08,3.3043658e-11,3.6370636e-08,3.2224678e-11,3.637343e-08,3.112882e-11,3.6376004e-08,2.9739787e-11,3.6377987e-08,2.808423e-11,3.6379664e-08,2.6072595e-11,3.637937e-08,2.3596541e-11,3.6374974e-08,1.5978748e-11,3.637086e-08,9.869018e-12,3.6365126e-08,4.308247e-12,3.6358948e-08,-2.2709445e-13,3.6352198e-08,-3.8749056e-12,3.6345444e-08,-6.565351e-12,3.6338854e-08,-8.364724e-12,3.633279e-08,-9.412854e-12,3.6327382e-08,-9.925259e-12,3.632261e-08,-1.0173732e-11,3.6318184e-08,-1.0285218e-11
3.6377227e-08,3.2163088e-11,3.6380097e-08,3.2064018e-11,3.6383003e-08,3.175809e-11,3.6385853e-08,3.119254e-11,3.6388638e-08,3.033686e-11,3.6391143e-08,2.9187285e-11,3.6393416e-08,2.7728726e-11,3.6395065e-08,2.5993274e-11,3.639638e-08,2.3896345e-11,3.6395623e-08,2.1336793e-11,3.6390617e-08,1.3658952e-11,3.6386158e-08,7.785277e-12,3.638049e-08,2.5960202e-12,3.6374903e-08,-1.5198773e-12,3.636923e-08,-4.832988e-12,3.636397e-08,-7.352622e-12,3.6359094e-08,-9.2373045e-12,3.635475e-08,-1.0558926e-11,3.635088e-08,-1.1434697e-11,3.6347448e-08,-1.1955978e-11,3.6344233e-08,-1.2155566e-11
3.6396816e-08,2.288338e-11,3.639881e-08,2.2814285e-11,3.6400845e-08,2.2599913e-11,3.6402838e-08,2.2194488e-11,3.64048e-08,2.1574685e-11,3.6406554e-08,2.0731729e-11,3.640815e-08,1.9654242e-11,3.640928e-08,1.836408e-11,3.6410157e-08,1.6800087e-11,3.6409492e-08,1.4891467e-11,3.6405684e-08,9.165e-12,3.640229e-08,4.7963218e-12,3.639807e-08,9.977434e-13,3.639405e-08,-1.9279222e-12,3.639022e-08,-4.22471e-12,3.6386957e-08,-5.961261e-12,3.6384186e-08,-7.317496e-12,3.6381905e-08,-8.361685e-12,3.637994e-08,-9.146567e-12,3.637822e-08,-9.63802e-12,3.6376587e-08,-9.83824e-12
3.6416576e-08,8.340882e-12,3.6417344e-08,8.312486e-12,3.6418136e-08,8.233726e-12,3.6418907e-08,8.08508e-12,3.641968e-08,7.862561e-12,3.6420374e-08,7.556682e-12,3.6421035e-08,7.1654193e-12,3.6421525e-08,6.692957e-12,3.6421945e-08,6.115214e-12,3.6421802e-08,5.4065593e-12,3.6420555e-08,3.21029e-12,3.6419447e-08,1.4610947e-12,3.6417994e-08,-1.05334605e-13,3.641655e-08,-1.3210006e-12,3.6415187e-08,-2.2378197e-12,3.6414058e-08,-2.8681593e-12,3.6413237e-08,-3.2732335e-12,3.641271e-08,-3.5262082e-12,3.6412448e-08,-3.682656e-12,3.6412352e-08,-3.7465695e-12,3.6412388e-08,-3.77828e-12
3.6436727e-08,-8.211683e-12,3.6436102e-08,-8.195118e-12,3.643549e-08,-8.121242e-12,3.6434876e-08,-7.982411e-12,3.6434308e-08,-7.7585395e-12,3.64338e-08,-7.461224e-12,3.643339e-08,-7.0766713e-12,3.6433143e-08,-6.620129e-12,3.6433036e-08,-6.0671424e-12,3.6433484e-08,-5.3931143e-12,3.6435196e-08,-3.4605931e-12,3.6436784e-08,-2.104739e-12,3.643865e-08,-1.0385406e-12,3.644028e-08,-2.9410385e-13,3.644174e-08,2.8360937e-13,3.6442888e-08,7.985581e-13,3.6443904e-08,1.3318276e-12,3.6444842e-08,1.9038215e-12,3.6445915e-08,2.4407943e-12,3.644707e-08,2.8565934e-12,3.644841e-08,3.0363787e-12
3.6457646e-08,-2.3128634e-11,3.645566e-08,-2.3064268e-11,3.6453685e-08,-2.2841487e-11,3.6451723e-08,-2.243489e-11,3.6449855e-08,-2.181009e-11,3.6448167e-08,-2.0982032e-11,3.6446696e-08,-1.9926017e-11,3.6445652e-08,-1.8673414e-11,3.6444913e-08,-1.7154589e-11,3.6445677e-08,-1.5297694e-11,3.6449716e-08,-9.793707e-12,3.645342e-08,-5.7098688e-12,3.6457998e-08,-2.2471601e-12,3.646233e-08,3.4832667e-13,3.6466496e-08,2.3079511e-12,3.6470045e-08,3.763417e-12,3.6473114e-08,4.865329e-12,3.647565e-08,5.756407e-12,3.6477935e-08,6.460666e-12,3.6480007e-08,6.9528415e-12,3.648207e-08,7.1569565e-12
3.6478806e-08,-3.2720195e-11,3.6475807e-08,-3.262529e-11,3.647282e-08,-3.2313832e-11,3.6469853e-08,-3.1755872e-11,3.6467e-08,-3.0906708e-11,3.6464385e-08,-2.978265e-11,3.6462037e-08,-2.835237e-11,3.6460268e-08,-2.6655893e-11,3.6458868e-08,-2.4601739e-11,3.6459475e-08,-2.208328e-11,3.6464414e-08,-1.4497887e-11,3.6468972e-08,-8.680576e-12,3.6474944e-08,-3.6046576e-12,3.6480955e-08,3.1913412e-13,3.648716e-08,3.2826422e-12,3.6492864e-08,5.3090084e-12,3.649805e-08,6.5591014e-12,3.650238e-08,7.208924e-12,3.650596e-08,7.47313e-12,3.650882e-08,7.575973e-12,3.651131e-08,7.603513e-12
3.6499173e-08,-3.4791624e-11,3.649583e-08,-3.469877e-11,3.649249e-08,-3.440043e-11,3.6489165e-08,-3.38685e-11,3.6485925e-08,-3.305405e-11,3.6482902e-08,-3.196629e-11,3.6480124e-08,-3.0570046e-11,3.6477893e-08,-2.8901322e-11,3.647601e-08,-2.686949e-11,3.6476063e-08,-2.4361103e-11,3.648031e-08,-1.658211e-11,3.6484394e-08,-1.0264463e-11,3.6490363e-08,-4.584702e-12,3.6496864e-08,-8.022747e-14,3.6504034e-08,3.3368607e-12,3.6511064e-08,5.5759793e-12,3.6517743e-08,6.75359e-12,3.6523506e-08,7.0549244e-12,3.6528217e-08,6.8277207e-12,3.6531866e-08,6.5314603e-12,3.6534935e-08,6.4049447e-12
3.6517942e-08,-2.9436238e-11,3.6515015e-08,-2.936879e-11,3.65121e-08,-2.9151927e-11,3.6509178e-08,-2.876983e-11,3.6506314e-08,-2.8179917e-11,3.6503586e-08,-2.7386853e-11,3.6501024e-08,-2.6355213e-11,3.6498847e-08,-2.5108119e-11,3.6496914e-08,-2.357e-11,3.6496402e-08,-2.164404e-11,3.6498978e-08,-1.5389095e-11,3.65017e-08,-9.866945e-12,3.650645e-08,-4.6889506e-12,3.651219e-08,-4.241089e-13,3.6518934e-08,2.8504829e-12,3.6525893e-08,5.010777e-12,3.6532718e-08,6.114358e-12,3.653881e-08,6.388884e-12,3.6544e-08,6.1660603e-12,3.6548254e-08,5.908281e-12,3.655209e-08,5.8396118e-12
3.6534956e-08,-1.8528486e-11,3.653307e-08,-1.8491462e-11,3.6531205e-08,-1.8370713e-11,3.652933e-08,-1.8165953e-11,3.6527492e-08,-1.785252e-11,3.6525712e-08,-1.7436629e-11,3.6524018e-08,-1.6892621e-11,3.6522508e-08,-1.623054e-11,3.6521108e-08,-1.5401668e-11,3.652044e-08,-1.4341739e-11,3.6521367e-08,-1.0690077e-11,3.652254e-08,-7.1278625e-12,3.6525254e-08,-3.592614e-12,3.6528977e-08,-4.954147e-13,3.6533688e-08,1.9906245e-12,3.653883e-08,3.762446e-12,3.6544115e-08,4.8332813e-12,3.6549114e-08,5.372184e-12,3.655375e-08,5.5793673e-12,3.6557964e-08,5.708179e-12,3.6562138e-08,5.8132106e-12
3.6550876e-08,-4.476696e-12,3.6550407e-08,-4.4723604e-12,3.6549963e-08,-4.449689e-12,3.654951e-08,-4.419103e-12,3.654908e-08,-4.371728e-12,3.6548645e-08,-4.318184e-12,3.6548236e-08,-4.247922e-12,3.654783e-08,-4.164711e-12,3.6547448e-08,-4.05835e-12,3.6547117e-08,-3.9101634e-12,3.654693e-08,-3.2567636e-12,3.6546865e-08,-2.408204e-12,3.654729e-08,-1.4302298e-12,3.6548144e-08,-3.9441364e-13,3.6549537e-08,6.3516813e-13,3.6551363e-08,1.6010502e-12,3.6553637e-08,2.4653582e-12,3.6556216e-08,3.1961703e-12,3.6559083e-08,3.774448e-12,3.6562085e-08,4.2187855e-12,3.656536e-08,4.4236004e-12
3.656673e-08,1.0147407e-11,3.656777e-08,1.0116393e-11,3.656883e-08,1.0035849e-11,3.6569872e-08,9.889646e-12,3.6570928e-08,9.6744895e-12,3.6571915e-08,9.37725e-12,3.657288e-08,8.994457e-12,3.6573685e-08,8.5255995e-12,3.6574438e-08,7.94265e-12,3.6574615e-08,7.2087926e-12,3.657363e-08,4.8834123e-12,3.657264e-08,2.8602782e-12,3.657098e-08,1.0029812e-12,3.6568984e-08,-4.2543245e-13,3.656681e-08,-1.3183244e-12,3.6564828e-08,-1.633875e-12,3.656333e-08,-1.4593349e-12,3.6562493e-08,-9.636491e-13,3.6562383e-08,-3.872695e-13,3.656282e-08,8.9681904e-14,3.6563655e-08,2.7014895e-13
3.658357e-08,2.2542985e-11,3.6585863e-08,2.2480705e-11,3.658818e-08,2.2306712e-11,3.659047e-08,2.199588e-11,3.6592755e-08,2.1531301e-11,3.659491e-08,2.0898618e-11,3.659698e-08,2.008471e-11,3.6598724e-08,1.9096898e-11,3.660034e-08,1.7878827e-11,3.6600802e-08,1.6351255e-11,3.6598944e-08,1.1418493e-11,3.659713e-08,7.005292e-12,3.6593836e-08,2.787454e-12,3.6589736e-08,-7.7222755e-13,3.6584858e-08,-3.5716352e-12,3.6579745e-08,-5.4529497e-12,3.6574754e-08,-6.473092e-12,3.65703e-08,-6.760265e-12,3.6566618e-08,-6.6265357e-12,3.6563662e-08,-6.4150274e-12,3.65611e-08,-6.353888e-12
3.660229e-08,3.0343297e-11,3.6605282e-08,3.02611e-11,3.6608306e-08,3.00231e-11,3.6611294e-08,2.9592686e-11,3.6614257e-08,2.8943566e-11,3.661703e-08,2.8062178e-11,3.6619664e-08,2.6931318e-11,3.6621838e-08,2.5568313e-11,3.6623806e-08,2.3898666e-11,3.6624208e-08,2.1824967e-11,3.662148e-08,1.5167756e-11,3.6618925e-08,9.3135135e-12,3.661453e-08,3.6725913e-12,3.6609215e-08,-1.2107148e-12,3.6602824e-08,-5.3495433e-12,3.6595885e-08,-8.558212e-12,3.658864e-08,-1.0821236e-11,3.658157e-08,-1.2199077e-11,3.6574978e-08,-1.2895485e-11,3.656897e-08,-1.3257054e-11,3.6563186e-08,-1.3430154e-11
3.6622893e-08,3.201003e-11,3.6625902e-08,3.1924963e-11,3.662894e-08,3.167012e-11,3.6631928e-08,3.1204893e-11,3.6634876e-08,3.0503863e-11,3.66376e-08,2.95585e-11,3.664016e-08,2.8351599e-11,3.6642213e-08,2.6902992e-11,3.664403e-08,2.5131428e-11,3.6644163e-08,2.2936413e-11,3.6640937e-08,1.5927615e-11,3.6637903e-08,9.835678e-12,3.663301e-08,3.9674154e-12,3.6627252e-08,-1.1544189e-12,3.662047e-08,-5.5958333e-12,3.661317e-08,-9.24597e-12,3.660548e-08,-1.2113776e-11,3.6597747e-08,-1.4261851e-11,3.6590084e-08,-1.5761992e-11,3.6582634e-08,-1.6757087e-11,3.6575077e-08,-1.7207355e-11
3.6644497e-08,2.7279496e-11,3.6646917e-08,2.7210154e-11,3.6649368e-08,2.69975e-11,3.665176e-08,2.6602867e-11,3.66541e-08,2.6010376e-11,3.6656235e-08,2.521373e-11,3.665821e-08,2.4201087e-11,3.6659745e-08,2.2985513e-11,3.6661056e-08,2.149742e-11,3.666091e-08,1.9646215e-11,3.665781e-08,1.3766785e-11,3.66547e-08,8.731301e-12,3.6650025e-08,3.9959806e-12,3.6644707e-08,-5.9139014e-14,3.6638706e-08,-3.5213952e-12,3.663248e-08,-6.3814063e-12,3.6626076e-08,-8.7438026e-12,3.661965e-08,-1.06764025e-11,3.6613116e-08,-1.2218679e-11,3.6606526e-08,-1.33246626e-11,3.6599634e-08,-1.3835778e-11
3.6665778e-08,1.7358538e-11,3.6667238e-08,1.7316535e-11,3.666872e-08,1.7186476e-11,3.6670148e-08,1.6939169e-11,3.667154e-08,1.656799e-11,3.6672773e-08,1.6068332e-11,3.6673892e-08,1.5437365e-11,3.6674702e-08,1.468281e-11,3.6675342e-08,1.3765028e-11,3.6675026e-08,1.2624765e-11,3.6672652e-08,9.074282e-12,3.667001e-08,6.261284e-12,3.6666414e-08,3.8542923e-12,3.666255e-08,2.0108006e-12,3.6658466e-08,5.944095e-13,3.6654445e-08,-4.4257743e-13,3.6650523e-08,-1.2319873e-12,3.6646743e-08,-1.8375778e-12,3.6643062e-08,-2.3334615e-12,3.6639438e-08,-2.7251658e-12,3.6635704e-08,-2.9363393e-12
3.6686245e-08,4.3485983e-12,3.6686558e-08,4.3349187e-12,3.668688e-08,4.300591e-12,3.6687165e-08,4.23135e-12,3.6687428e-08,4.1360504e-12,3.668761e-08,4.011011e-12,3.6687744e-08,3.867798e-12,3.668775e-08,3.7092412e-12,3.6687684e-08,3.5326304e-12,3.6687343e-08,3.3248382e-12,3.668621e-08,2.8096228e-12,3.66846e-08,2.8491222e-12,3.6682856e-08,3.3004122e-12,3.6681193e-08,4.106545e-12,3.6679747e-08,5.1394444e-12,3.667857e-08,6.325663e-12,3.6677775e-08,7.576978e-12,3.667738e-08,8.7893625e-12,3.667748e-08,9.824503e-12,3.6677925e-08,1.0520181e-11,3.6678653e-08,1.07789e-11
3.670612e-08,-9.409107e-12,3.670521e-08,-9.391786e-12,3.6704304e-08,-9.323609e-12,3.6703366e-08,-9.198454e-12,3.6702435e-08,-8.990912e-12,3.670151e-08,-8.70267e-12,3.6700627e-08,-8.311476e-12,3.6699838e-08,-7.8255215e-12,3.6699106e-08,-7.2128037e-12,3.6698836e-08,-6.4473544e-12,3.669926e-08,-3.8840623e-12,3.6699067e-08,-1.1904191e-12,3.6699497e-08,1.8093626e-12,3.670027e-08,4.866605e-12,3.6701653e-08,7.946095e-12,3.670353e-08,1.0951764e-11,3.6706073e-08,1.3789179e-11,3.6709203e-08,1.6320579e-11,3.6713e-08,1.8360025e-11,3.671719e-08,1.9748923e-11,3.672182e-08,2.0297878e-11
3.6725396e-08,-2.1325431e-11,3.6723367e-08,-2.1274925e-11,3.672134e-08,-2.1104011e-11,3.6719292e-08,-2.07956e-11,3.6717292e-08,-2.0312783e-11,3.671539e-08,-1.9661694e-11,3.671362e-08,-1.8814192e-11,3.6712137e-08,-1.779265e-11,3.6710833e-08,-1.6537546e-11,3.6710624e-08,-1.4989319e-11,3.6712507e-08,-1.00201835e-11,3.6713807e-08,-5.48084e-12,3.671633e-08,-8.3031477e-13,3.6719435e-08,3.5385742e-12,3.6723474e-08,7.6532366e-12,3.672816e-08,1.1374684e-11,3.673357e-08,1.4588528e-11,3.6739415e-08,1.7218994e-11,3.6745625e-08,1.9152332e-11,3.6751885e-08,2.0439095e-11,3.6758404e-08,2.0954523e-11
